content,label
The best,2
Bagus sekali,2
Kasih bintang 4 karna shopeepay gabisa di pake,2
Sangat membantu,2
Masih pengguna baru 👍,2
Mulai membaik,2
"Pas Di Update,ko jadi load gitu yah,cursor gerak nya pun beberapa detik baru gerak.?",2
Lumayan suka walau kadang gk sesuai harapan moga kedepannya bisa lebih baik lagi,2
In,2
bagus,2
Apk ini lebih baik dari pada yang lain shoplazi terima kasih.,2
bagus,2
Ok bagus,2
"RX Rp hu5,6254332",2
Semoga semakin lebih baik lagi,2
Jauh terasah dekat,2
saya suka belanja di shopee 9.9datang lebih cepat dan toling gratis ongkir di setiap saya belanja trima kasih,2
Ok,2
"Cukup baik,cuma kadang di kurirnya agak lambat",2
Mantap sopinya,2
Sangat membantu,2
topup VA ko ga masuk yaa,2
Ok,2
Kecepatan pengiriman oke,2
Terkadang agak ng'lag dbukak😊,2
11ql method,2
Brng SDH di terima sesuai pesanan. Pengiriman CPT mksih pak.,2
Ok,2
Sangat puas dengan produknya,2
Good banget...,2
Saya kecewa sama shopee karna saya 2x beli kuota gaada dan uang pengembalianpun tidak ada sampai skarang mohon pihak shopee ini yg ke 2x nya,2
Okknp skrng log out sendiri n mo masuk lg gk bs,2
Bagus lah buat belanja online,2
Sering lemot,2
Ko loadingnya lama bener👎,2
Paling malas belanja di shope karna ekspedisinya lambat semua mana ongkir tidak gratis lagi pakai yg express malah datangnya 2minggu mending pindah ke app sebelah😤,2
"Mohon diperbaiki kenapa setiap Update lemot banget, Terimakasih",2
"Min,tolong diperbaiki Baru aku update malah ga bisa buka sama sekali. Sampe sekarang masih belom bisa dibuka.Udah 3 hari ini ga bisa di buka.aku jadi ga bisa belanja.Bukan jaringan dan ram chace ya masalahnya.Makasih.",2
Agak laen ni online shop,2
"Belanja di Shopee ada suka dan duka, kalo ndak bener² teliti pasti tidak beruntung karna barang ndk sesuai harga dan gambar yg tertera di layar. Tp kalo beruntung bs dpt barang yg di incar sesuai gambar dan harganya jg terjangkau..",2
"Hmm menurut saya sudah bagus aplikasinya dari dlu dan mudah tapi saya saranin klo setiap update ko saldo sya g masuk"" ya tiap top up shopeepay,min tolong perbaiki saya sangat sedih duit terhumabr seharga 70k tpi g masuk mohon diperbaiki.",2
Bagi mana ini,2
Baru pertama kali mau belanja pakai shoppe.semuga bisa jadi langganan,2
Ini habis di-update knapa jd gabisa buka shopee games ?????,2
Alhamdulillah mantap aplikasi shopee,2
"Banyak promo, salah satunya promo cashback. Cuman yang bikin kesel itu cashbacknya berupa point, yang kadang dipake pointnya gak bisa full semua buat transaksi. Selain itu buat daftar SPaylaternya gagal, padahal buat keterangan seperti dokumen dan data diri udah lengkap dan bener. Proses juga lama maksimal 2×24 jam, jadi kurang efisien waktu.",2
sangat membantu,2
Aplikasinya jd lemot banget. Mau buka menu lainnya jd freez... Mana tampilan flash sale kadang muncul kadang ilang duh parah,2
Baik,2
Setiap kali mengapload gambar atau video saat memberikan penilaian terhadap barang yg dibeli sangat susah sekali mohon diperbaiki bagian yg itu,2
Koq lelet nian,2
Sengat memuaskan belanja dishopy,2
Overall oke,2
Bagusss,2
Mantap .,2
"Saya harap shopee kedepannya bisa kirim ke luar negeri, karena barang-barang seperti makanan dari Indonesia sangat saya harapkan, saya sudah terbiasa menggunakan shopee, semoga ke depannya sudah bisa kirim ke negara lain dan dengan biaya ongkir yang murah. Saya menantikan fitur ini ya shopee..",2
Ok cuman bonuusss nya kurang waw buat pembeli online,2
wa e2 di,2
Cukup membantu saya dalam memilih sesuatu mantap,2
"Vocher gratis ongkirnya sudah tidak lagi terlihat?? Adapun Vocer 50-30 ribu,namun sperti tidak memggunakn vocer? Sebba barang yg dibeli upah pengiriman terllu mahall,,hingga secara tidak langsung Vocer 50 ribu yg diberikan pihak Shoope seperti tidak mengurangi berat yg ditanggung pembeli saat menggunakan Vocer Gratis Ongkir?? Ada pun banyaknya bonus lainnya juga tidk sy gunakan sebab terlalu kecil dn tetap saja ujungnya berat diongkos. Semoga bisa lebih baik lagi untuk kami sebagai pengguna.",2
Sangat bagus,2
Shopi knapa eror woy dari kemarin gak jelas banget. Terimakasih..,2
"Maaf bintang 4 dulu ya😁 nnti kalau saya sudah yakin, akan saya kasih 5 bintang, Mantap. Banyakin promo gratis ongkir nya😉, Agar yang tinggal di daerah terpencil, tidak terlalu besar mengeluarkan biaya 😁",2
"Tahun baru ke alfamidi , Skip dulu ,kalok bukan shopii wkwk🤣",2
Shopee selalu jadi pilihan,2
Mantap,2
Sangat cocok untuk kalangan wanita dan barang barang nya berkualitas bagus,2
Ok,2
"Barangnya cepat sampai serta sama dengan di gambar dan Ongkir murah,COD nya mantap",2
Suka dengan aplikasi ini dan hasil nya selalu puas makasih shopee,2
Mantap,2
Sangat membantu.,2
Mkin lemot,2
download aplikasinya terlalu berat. mohon jadi bahan perbaikan kedepannya,2
Selama beberapa kali saya pakai aplikasi shopee untuk belanja keperluan masih bagus respon antar penjual dan pembeli baik cuman kenapa saat masuk login loading agak lama masuk aplikasi .,2
Well,2
"Marketplace andalan pokoknya. Selama hampir 3 tahun belanja disini alhamdulillah tidak pernah mengecewakan. Sedikit saran, kurangi fitur aplikasi yang tidak terlalu penting supaya aplikasi tidak memakan banyak ruang memori, karena yang terpenting adalah kelancaran saat berbelanja😁🙏",2
Bagus cuma kok akhir2 ini sistem cod untuk semua olshop di non aktifkan kan jadi kecewa kalo mau pesan,2
Eror mulu,2
"ini aplikasi paling sering saya update. kenapa? karena paling lelet. dikira pas diupdate bisa lancar jaya seperti dulu. apakah karena sekarang ada video2 gk jelas di beranda? buat buka tampilan produk aja muter2nya bermenit2. pliss lah shopee, jadi MP biasa aja kayak dulu gk ada video2. karena bagi saya pribadi,saya buka shopee karena ingin belanja.bukan mau liat video atau main games",2
Kok sekarang lambat ya aplikasinya buat nonton live streaming jg susah trs buat Vidio shope jg susah tolong diperbaiki,2
Sering Update menghabiskan Memory intenal hp jadi lemot.,2
Baik,2
"Hanya satu kalimat aja, belanja gak ribet ya shopee",2
Keren,2
Ongkir terlalu mahal,2
Jasa pengiriman nya kurang cepet,2
Knpa skrng Shoppe lama bnget loding nya 🥺 gratis ongkir pun ga ada yg 0 rupiah. Nasib diluar Jawa bayar ongkir gratis barang . Bukan gratis ongkir tolong di perbaiki ❤️😔,2
Di coba Lagi saya mau lihat dulu,2
Mnyenangkan,2
Bagus,2
"Kenapa gak bisa COD, katanya telah mencapai jumlah maksimum pesanan COD..tolonglah min, saya mo pesan batang Jd susah",2
Good banget,2
Bagus banget ni,2
"Tolong perbaiki,,masa saya sudah beli ehh.... ke cansle sendiri masa sih,kalo dh di perbaiki saya beri 5",2
Yah percuma shoopeenya lelet banget pas mau buka eh malah lama sampe 1jam lohh ; dah itu doang,2
Produk²nya si bagus²... Tapi Mengapa sekarang aplikasi ini lemot banget..... Tolong diperbaiki lagi..,2
bagus,2
Lumayan bagus overall,2
"Yah walaupun keselshopee paylater saya di nonaktif dengan alasan yg aneh, padahal kalau pakai paylater selalu tepat waktu bayar nya. Tp anehnya di nonaktifkan!",2
Ok,2
Kak Kenapa Shopee ny enggak kluar Toko saya ya...kan mau daftar kok jdi susah..cara ny gimana ya..udh lihat di YouTube tpi masih enggak bisa.,2
bintangnya aku kurangin karena shopee pay tidak bisa di pake buat transaksi padahal saldonya masih,2
"Respon cepat dan pelayanan pengiriman cukup baik,,,,, karena selama menggunakan blm ada barang yg rusak atau tertukar👍 Saran: untuk bisa dipermudah menggunakan shopee payy karena orang yg mau belanja kebutuhan tapi uang pas2an pasti membutuhkan itu,,, Supaya enak shoppe pay digunakan untuk barang kebutuhan rumah tangga saja dan kebutuhan yg lain cukup deng via COD (pembayaran ditempat)",2
"Entah kenapa setelah diperbarui susah banget masuk nya sedang dalam perbaikan aja dari kemaren, tolong dong shopee itu kenapa yaa?",2
"Sejak d update,Vidio dan live d hp saya malah tidak mau tampil,tp klo berada mau.....gmn tu admin",2
Ok,2
jadi lh,2
Penggiriman cepat,2
Sangat berguna,2
Kenapa aplikasi sy bnyk virus terpaksa sy uninstal,2
Wow,2
Pelayanan shoope baik tapi mungkin dari pihak jasa kirim nya kurang baik.,2
Aman jujur terpercaya,2
"Shopyy 11.11sale memang bagus,",2
Search tidak bisa digunakan..,2
"4 dulu, soanya klok barang salah susah clampnya",2
Fitur nya suka lemot,2
"Banyak free ongk!rnya, bbrpa toko juga banyak promo2 menar!k...Tks...🙏",2
Lumayan,2
mntap,2
Aplikasi yang bagus dan belum pernah kecewa dengan aplikasi shopee,2
Bagi saya apk shopee bagus untuk beli barang yang ada di luar kota...,2
Mf update konfirmasi kok 4hr baru muncul ya...,2
Makin kesini makin ada ajaa biayanya. Yg penanganan ada biaya pelayanan ada ada aja.. susah amat dahh.. smoga makin bagus aja dahh nih app..,2
Bagus saya suka,2
"Bagus banget apk nya harganya murah murah ,tapi ongkirnya mahal walaupun ada voucher dipptongnya paling cuman 5 ribu",2
Cukup Bagus,2
Memuaskan,2
suka.... good job shoppe lebih banyakkAN lgi gratis ongkir dan sale besar2an x broo.. apk x juga,2
Ya enak aja,2
Bagi aku lumayan bagus,2
Lemot ya aplikasi nyaaa....,2
Josss,2
Berfungsi,2
"Bnyak yg baik , dan sedikit buruk karna pernah di tipu penjual",2
Good,2
Oke,2
bagusss,2
Lumayan sih aplikasinya,2
Good,2
Produk yang di jual cukup baik,2
"Member gold , fitur video pendek mendingan hilangkan min lagian videonya banyak yang tak senonoh ,ram 6 hanya membuka shopee yang terasa berat seperti log out",2
Kenapa sekarang Shopee gak bisa di buka setelah di perbarui,2
sejauh ini belanja pake shopee selalu puas karena aku picky sih pilih pilih gitu kalo mau beli barang di shopee bener bener aku pastiin barangnya berkualitas dan selalu order di star olshop only,2
Tambah lemot,2
Mudah banget!,2
mudah cepat murah ini awalnya tp skrg kesulitan selalu terganggu dg ngebug gitu gbr nya hilang,2
oke,2
"tingkatkan terus kualitasnya, soalnya masih agak lemot terus loading.. jadi rugi waktu buat nungguin nya😣 karna terus diliatin..",2
Sy mau chekout barang saya tidak bisaaaa,2
"Sangat, Banget membantu keperluan dan kebutuhan. Semant terus shopeeteam lebih mempermudah sistem kerja dan kinerja . Gbu",2
Sangat membantu dalam mencari apapun,2
"Aplikasi kadang tiba2 error ngeselin, halaman utama kog error' trs sih",2
Mantap,2
Bagus sih Tp tingkatkan pelayanannya lagi kak,2
Tolong donk menghapus secara manual di permudah jadi cape kalau satu satu di hapusin jadi banyak sampah,2
Ap nya bagus pengiriman nya juga cepet tapi lumayan berat di hp tapi ya its ok lah ya maaf jika kata kata saya ada yang mencela 🙏,2
"Mohon notifikasi shopee video dihapus/dihilangkan,bikin mengganggu saja.",2
super mantap,2
mending games2nya itu dihapusin jadi gaterlalu berat aplikasinya. sering banget sih eror kalo mo belanja,2
Pelayanannya memuaskan,2
Mantap,2
ok lah,2
Tempat belanja online paling terpercaya,2
rataa rata barang real pict tapi pengiriman kurang .,2
Saya suka,2
Sangat baik,2
Sangat puas,2
Bagus bgt,2
Banyakin Cashback ny dongg,2
"Knp shopeeku g bisa COD lg ya pada hal kemaren msh bisa COD, baru co msh aman bisa COD tp stlh 5 menit Aq g isa COD",2
"Kadang ngga bisa dipencet, loadingnya juga lama, ngga kayak dulu setelah diupdate",2
⭐⭐⭐⭐,2
Oke,2
Makin mantap,2
Shopee itu Bnyak promonya,2
Selesaikan perbaikan secepatnya dong,2
Saya sangat suka dengan aplikasi shopee,2
Okelah,2
Bagus tpi bintang 4 dulu y,2
Bagus,2
Kok gk bisa beli pulsa pk pay letter lagi ya ?,2
"Apk si bgus, cuman penjualnya rada ngontol:v barang gak sesuai pict di sebagian toko",2
Belanja mudah,2
Alhamdulillah,2
bagus,2
Good,2
Lemot,2
"sring ngfreeze, entahlah semakin kesini semakin kesana ni aplikasi...",2
Lain kali.,2
Panggah oke,2
Sanggat membantuu👍👍,2
Perbanyak lg voucher yg bisa saya gunakan hahha,2
Free ala too¢•v UU,2
Mudah bertransaksi dengan shoppe,2
baik,2
Saya kurangi bintang 1 karna versi terbaru ada bug yang mengganggu,2
Tambah lagi kwalitas nya supaya lebih baik jaringan net,2
Shopee mantap memuaskan,2
Baik,2
Spinjam ny GK bisa di gunakan,2
Wardoyo/Kwr,2
dan tidak mampu gratis ongkir nol rupiah ke Kalimantan barat aplikasi ini terlalu berat untuk di gunakan di daerah yang mini jaringan hanya dapat d gunakan di jaringan yang sangat baik barang nya masih kurang lengkap dan harganya masih lumayan mahal,2
Shoope.... Sekarang kenapa seh makin lama makin LOLA aja... Mo belanja jadi males mo bayar pake pembayaran apapun juga LOLA banget ... Seneng sebener nya belanja d shopee nyari apa aja ada harga juga miring banget.. pengiriman beragam,2
"Untuk pelayan dan keaman sih ok sampai saat ini, kendala terjadi setelah melakukan update, aplikasi terasa berat saat menjalankannya, serta untuk metode pembayaran juga terkadang susah untuk di rubah terkesan otomatis metode pembayarannya.",2
Puas dengan pelayanan...n cepat..thx kurir,2
Shopee amanah dan bertanggung jawab....maju terus ya,2
"Kak kenapa untuk pembayaran tidak bisa terus ya,, padaha barul beli shopepay",2
Ada apa ya dengan shope,2
"Makin lama shopee pelit. Ongkir mahal sekali potongan cuma goceng,,masa kudu belanja 40rb Bru gratong itu aja kepotong cuma 15rb...Kalo ada event misal 9.9 sekarang jg potongan ongkir dikit bgt, dulu belanja 10rb aja bisa gratis ongkir sekarang tdk.",2
aplikasi lag banget tolong di kondisikan,2
Bagus jd blanyja nya tinggal dduk aja di rumah,2
Ok,2
Ko sekarang gk bisa buka shoppe ya ? Knp min,2
Sekarang kok shopee sering lemot sih padahal jaringan nya lancar2 aj,2
Suka lemot kalau lagi pilih pilah barang yang mau di pesan,2
Tolong servernya diperbarui eror mulu,2
sudah tak sama sudah makin ribet,2
Oke,2
Suka,2
Bagus,2
Sangat membantu,2
Semoga semua toko amanah.. Amin amin,2
"apk nya bagus, cuma dari penjualan tolong diteliti kembali dan tetap amanah",2
Lebih selektif memilih penjual Agar lebih propesional Dan shopie lebih bagus Oh iya jasa kirim juga harus propesional Tanggung jawab klo ada masslah,2
Shopee untuk belanjaan sesuai tp syng servernya agak lemot tolong donk di perbaiki biar lodingnya cpt seperti pesawat jet,2
"Bagus, terpercaya",2
Barang sllu original. Suka sama aplikasi soopee ...,2
Kok pengiriman nya sekarang agak lambat,2
Rasis lah masa cari liquid di andro gak ada di IP ada parah ni parahh,2
Ok,2
Barang murah tapi berkualitas,2
.towb,2
Alhmdullh sangat membantu,2
"update otomatis dong, manja amat",2
"Gitu gitu aja, udah ga banyak bonusan nya",2
👍,2
"Maaf kak boleh tolong di perbaiki shopee nya kenapa lemot benget, trs keluar sendiri lagi, lalu sering eror tolong di perbaiki terimakasih🙏(⌒_⌒)",2
Kenapa kalau lagi liat liat barang shopee nya suka ngelag padahal sinyal bagus,2
"cepat,,mantap",2
"Saya sering belanja tapi limit masih kecil kecewa rasanya, klo limit shopelater naik kasih bintang 5",2
Untuk saat ini saya cukup puas belanja di shopee barang yg ku pesan sesuai dan pengirimanya juga cepat,2
"Penanganan kasus nya sudah lebih baik,tidak seperti dulu dulu yg ujung ujungnya cuma di follow up",2
Aplikasi kasi yang sangat membantu,2
Cpt enk,2
Oke,2
Terimakasih sangat membantu dan tidak mengecewakan 💯,2
Semoga bug-bug nya kedepannya lbh di perbaiki lg,2
"Tetap berikan yg terbaik untuk pengguna shopee,, dan tanggung jawab yg pasti",2
Cukup membaik,2
Cepat,2
Bagus,2
Shopee mantal,2
Barang original,2
Baik.,2
Ok bngtt,2
Debesttttt,2
Bguss Sii tapi agak lelet gituu,2
"Dulu seneng banget belanja di shopee karna gratis ongkir, skrg potongan ongkirnya dikit banget jadi males belanja..",2
Bagusss,2
Setelah di perbaryi tf shopeepay tidak bisa semua harus ada sisanya.,2
"Apknya bgus tolong ditambahin pembayaran lewat Dana, biar enak transaksi nya",2
Baik,2
Unguk layanan baik cuma hanya spinjam saja yang tidak ada,2
Sya klau dpat uang ni sya untung bangun rumah kedua orang tua sya amiin ya Allah rumah sya dh mau roboh,2
Aplikasi load nya lama sama tampilannya terlalu ramai,2
Mantap,2
Mulai lemot tolong diperbaharui lagi,2
"Secara umum shopee bagus Kecuali shopee express, jelek sekali, pengantaran lambat dan lama.",2
bgus,2
Saya sangat puas dengan barang yang datang dan shopee sangat terpercaya,2
Oke,2
Ok pokok.lah,2
Senang aja kalau belanja dg cara COD,2
Semua pesanan sampai sesuai pesanan/order. dpt gratis ongkir & bisa C O D.,2
tingkatkan lgi kualitas toko2 ny..yg kdang SK ta sesuai dg brang/hrga ny..diskon ny jgn tanggung2..bisa lebih murah hrga ketimbang bli ke toko langsung.. Makin jaya Shopee..,2
Kenapa mau isi shope pay ga bisa terus ksel banget jadinya ....kenapa kenapa kenapa ????????jadi jelek ni apk,2
Ubklw,2
Bagaimana cara menghapus riwayat pembelian shopee pay ?,2
Lebih mudah n terpercaya🙏🏻,2
"Kepada shopee yth..Salam buat shopee ..🙏mohon ma'af akhir""ini belanja dishopee sy kecewa ada seller yg stok produknya ada bahkan stok buanyak tapi pas saya buat pesanan katanya stok ga ada padahal produk yg pesan produk yg sangat lagi dibutuhkan mohon adakan perbaikan kesannya mp shopee sepertinya kurang disiplin riwayat pesanan sy jadi banyak pengajuan pembatalan sekian Terimakasih💚🙏",2
"Aplikasi belanja online yg asyiiik. Tapi makin lama menu video jadi akses lebih berat. Tak semua daerah punya koneksi internet kuat. Blm lagi CS Debt SPinjam, etika dlm menelepon perlu diajari lagi.",2
"Kok jadi rada"" lelet ya?",2
Sebenarnya udah bagus sih aplikasinya. Tapi sayang nya lemot sangat... Makin hari makin lemot... Padahal sering di update.,2
Lumayan,2
Rekomen,2
Shopee emang bagus pengiriman cepat,2
Bagus,2
Aplikasi yang bgs,2
Gk bisa buka aplikasi nya... Tertulis sedang dalam perbaikan... Tolong info nya min,2
Biasanya Ada Tuh Free Ongkir Tapi Kok Gak Semua Free Ongkir Apalagi Tanggalnya Sesuai Dengan Di Iklan,2
"Okelah,lumayan ribet",2
"Knp gak bisa cari liquid buat vape, pas di serach kata kunci tidak terdaftar, liat di google yg jual ada tapi pas masuk Shopee lagi gak ada mohon penjelasan",2
Mantap,2
"Shopee kenapa jadi lemot dah, lagi asik main game shopee malab ngeblank",2
berat bgt apl nya,2
Ok,2
Bagus saya suka belanja di shopy,2
